,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLAYER_NAME
619,1628381,2018-19,00,1610612737,ATL,21.0,61,59,1828,465,831,0.56,55,158,0.348,203,266,0.763,219,376,595,121,22,39,120,199,1188,John Collins
620,1628381,2019-20,00,1610612737,ATL,22.0,41,41,1363,353,605,0.583,59,147,0.401,120,150,0.8,116,300,416,60,31,66,75,138,885,John Collins
621,1628381,2020-21,00,1610612737,ATL,23.0,63,63,1848,429,771,0.556,83,208,0.399,170,204,0.833,118,349,467,78,34,63,84,193,1111,John Collins
622,1628381,2021-22,00,1610612737,ATL,24.0,54,53,1663,339,644,0.526,64,176,0.364,134,169,0.793,93,329,422,98,33,56,60,164,876,John Collins
623,1628381,2022-23,00,1610612737,ATL,25.0,71,71,2130,359,707,0.508,70,240,0.292,143,178,0.803,77,385,462,85,42,73,79,220,931,John Collins
624,1628381,2023-24,00,1610612762,UTA,26.0,68,66,1901,397,746,0.532,86,232,0.371,147,185,0.795,157,418,575,77,40,61,98,191,1027,John Collins
625,1628381,2024-25,00,1610612762,UTA,27.0,40,31,1221,280,531,0.527,59,148,0.399,139,164,0.848,89,238,327,80,39,40,103,116,758,John Collins
626,1641879,2024-25,00,1610612744,GSW,23.0,2,0,16,1,3,0.333,0,0,0.0,0,0,0.0,2,1,3,4,2,0,0,5,2,Yuri Collins
627,1628380,2017-18,00,1610612757,POR,20.0,66,1,1045,115,289,0.398,35,113,0.31,27,42,0.643,45,176,221,52,17,31,58,133,292,Zach Collins
628,1628380,2018-19,00,1610612757,POR,21.0,77,0,1356,189,400,0.473,40,121,0.331,94,126,0.746,109,215,324,71,25,66,77,174,512,Zach Collins
629,1628380,2019-20,00,1610612757,POR,22.0,11,11,290,32,68,0.471,7,19,0.368,6,8,0.75,25,44,69,16,5,5,14,36,77,Zach Collins
630,1628380,2021-22,00,1610612759,SAS,24.0,28,4,502,76,155,0.49,14,41,0.341,52,65,0.8,46,107,153,61,13,23,45,67,218,Zach Collins
631,1628380,2022-23,00,1610612759,SAS,25.0,63,26,1441,284,548,0.518,55,147,0.374,108,142,0.761,116,286,402,180,37,49,129,199,731,Zach Collins
632,1628380,2023-24,00,1610612759,SAS,26.0,69,29,1526,298,616,0.484,58,181,0.32,122,162,0.753,118,252,370,194,34,52,132,206,776,Zach Collins
633,1628380,2024-25,00,1610612759,SAS,27.0,36,4,425,61,132,0.462,14,46,0.304,31,35,0.886,38,63,101,52,14,15,23,70,167,Zach Collins
634,1628380,2024-25,00,1610612741,CHI,27.0,28,8,552,92,170,0.541,18,60,0.3,38,43,0.884,64,123,187,59,15,14,37,62,240,Zach Collins
635,1628380,2024-25,00,0,TOT,27.0,64,12,977,153,302,0.507,32,106,0.302,69,78,0.885,102,186,288,111,29,29,60,132,407,Zach Collins
636,201144,2007-08,00,1610612763,MEM,20.0,53,46,1381,189,442,0.428,30,91,0.33,90,123,0.732,21,118,139,222,44,2,89,85,498,Mike Conley
637,201144,2008-09,00,1610612763,MEM,21.0,82,61,2508,323,730,0.442,88,217,0.406,161,197,0.817,25,251,276,354,90,8,143,146,895,Mike Conley
638,201144,2009-10,00,1610612763,MEM,22.0,80,80,2569,369,830,0.445,82,212,0.387,139,187,0.743,30,161,191,425,109,12,170,178,959,Mike Conley
639,201144,2010-11,00,1610612763,MEM,23.0,81,81,2872,423,953,0.444,80,217,0.369,181,247,0.733,32,215,247,528,144,18,176,182,1107,Mike Conley
640,201144,2011-12,00,1610612763,MEM,24.0,62,61,2174,296,684,0.433,60,159,0.377,136,158,0.861,22,134,156,404,136,11,125,133,788,Mike Conley
641,201144,2012-13,00,1610612763,MEM,25.0,80,80,2757,414,940,0.44,106,293,0.362,234,282,0.83,43,182,225,487,174,24,189,171,1168,Mike Conley
642,201144,2013-14,00,1610612763,MEM,26.0,73,73,2446,463,1030,0.45,105,291,0.361,225,276,0.815,41,172,213,441,110,13,150,141,1256,Mike Conley
643,201144,2014-15,00,1610612763,MEM,27.0,70,70,2225,393,882,0.446,107,277,0.386,214,249,0.859,29,180,209,375,89,14,156,139,1107,Mike Conley
644,201144,2015-16,00,1610612763,MEM,28.0,56,56,1761,294,696,0.422,78,215,0.363,191,229,0.834,26,138,164,342,67,16,84,100,857,Mike Conley
645,201144,2016-17,00,1610612763,MEM,29.0,69,68,2292,464,1009,0.46,171,419,0.408,316,368,0.859,31,210,241,433,92,19,156,126,1415,Mike Conley
646,201144,2017-18,00,1610612763,MEM,30.0,12,12,373,64,168,0.381,24,77,0.312,53,66,0.803,0,27,27,49,12,3,18,24,205,Mike Conley
647,201144,2018-19,00,1610612763,MEM,31.0,70,70,2342,490,1120,0.438,155,426,0.364,343,406,0.845,40,199,239,449,94,22,130,123,1478,Mike Conley
648,201144,2019-20,00,1610612762,UTA,32.0,47,41,1363,232,567,0.409,96,256,0.375,115,139,0.827,33,118,151,208,36,5,92,104,675,Mike Conley
649,201144,2020-21,00,1610612762,UTA,33.0,51,51,1498,284,640,0.444,138,335,0.412,121,142,0.852,36,141,177,305,70,9,99,98,827,Mike Conley
650,201144,2021-22,00,1610612762,UTA,34.0,72,72,2058,344,791,0.435,169,414,0.408,129,162,0.796,47,170,217,385,96,21,123,142,986,Mike Conley
651,201144,2022-23,00,1610612762,UTA,35.0,43,42,1275,153,375,0.408,77,213,0.362,78,96,0.813,17,90,107,330,44,10,74,94,461,Mike Conley
652,201144,2022-23,00,1610612750,MIN,35.0,24,24,753,108,235,0.46,58,138,0.42,63,73,0.863,16,59,75,120,29,4,29,45,337,Mike Conley
653,201144,2022-23,00,0,TOT,35.0,67,66,2028,261,610,0.428,135,351,0.385,141,169,0.834,33,149,182,450,73,14,103,139,798,Mike Conley
654,201144,2023-24,00,1610612750,MIN,36.0,76,76,2193,294,644,0.457,179,405,0.442,102,112,0.911,37,181,218,449,88,17,102,128,869,Mike Conley
655,201144,2024-25,00,1610612750,MIN,37.0,71,64,1756,187,468,0.4,127,310,0.41,81,90,0.9,32,150,182,319,79,14,75,111,582,Mike Conley
656,1626192,2015-16,00,1610612757,POR,23.0,34,0,143,13,49,0.265,5,21,0.238,5,5,1.0,11,21,32,10,2,0,10,6,36,Pat Connaughton
657,1626192,2016-17,00,1610612757,POR,24.0,39,1,316,37,72,0.514,17,33,0.515,7,9,0.778,10,42,52,28,6,2,17,23,98,Pat Connaughton
658,1626192,2017-18,00,1610612757,POR,25.0,82,5,1488,165,390,0.423,74,210,0.352,37,44,0.841,36,125,161,91,23,22,43,120,441,Pat Connaughton
659,1626192,2018-19,00,1610612749,MIL,26.0,61,2,1261,163,350,0.466,66,200,0.33,29,40,0.725,61,197,258,122,33,25,33,81,421,Pat Connaughton
660,1626192,2019-20,00,1610612749,MIL,27.0,67,4,1243,137,301,0.455,55,166,0.331,31,40,0.775,60,224,284,107,25,31,52,70,360,Pat Connaughton
661,1626192,2020-21,00,1610612749,MIL,28.0,69,4,1575,168,387,0.434,101,272,0.371,31,40,0.775,63,269,332,81,49,23,33,99,468,Pat Connaughton
662,1626192,2021-22,00,1610612749,MIL,29.0,65,19,1691,227,496,0.458,146,370,0.395,45,54,0.833,45,228,273,82,59,15,35,86,645,Pat Connaughton
663,1626192,2022-23,00,1610612749,MIL,30.0,61,33,1443,165,421,0.392,109,322,0.339,27,41,0.659,50,233,283,77,37,11,33,69,466,Pat Connaughton
664,1626192,2023-24,00,1610612749,MIL,31.0,76,3,1676,151,347,0.435,82,238,0.345,44,58,0.759,51,188,239,161,40,19,49,99,428,Pat Connaughton
665,1626192,2024-25,00,1610612749,MIL,32.0,41,1,603,83,177,0.469,26,81,0.321,24,31,0.774,19,90,109,70,9,11,24,45,216,Pat Connaughton
666,1641731,2023-24,00,1610612764,WAS,19.0,63,15,1715,188,432,0.435,64,185,0.346,92,131,0.702,56,200,256,110,57,48,87,137,532,Bilal Coulibaly
667,1641731,2024-25,00,1610612764,WAS,20.0,59,59,1948,263,624,0.421,63,224,0.281,138,185,0.746,91,203,294,199,78,41,125,139,727,Bilal Coulibaly
668,1641741,2023-24,00,1610612755,PHI,22.0,32,0,289,54,112,0.482,12,32,0.375,53,71,0.746,14,32,46,16,8,1,5,17,173,Ricky Council IV
669,1641741,2024-25,00,1610612755,PHI,23.0,73,12,1250,177,463,0.382,55,213,0.258,123,153,0.804,51,163,214,97,32,13,52,67,532,Ricky Council IV
670,1628470,2017-18,00,1610612743,DEN,27.0,39,5,629,62,137,0.453,17,58,0.293,22,35,0.629,40,87,127,25,12,15,20,63,163,Torrey Craig
671,1628470,2018-19,00,1610612743,DEN,28.0,75,37,1503,160,362,0.442,61,188,0.324,49,70,0.7,89,174,263,72,37,46,44,175,430,Torrey Craig
672,1628470,2019-20,00,1610612743,DEN,29.0,58,27,1072,124,269,0.461,45,138,0.326,22,36,0.611,63,126,189,47,23,36,25,135,315,Torrey Craig
673,1628470,2020-21,00,1610612749,MIL,30.0,18,0,201,18,46,0.391,8,22,0.364,1,2,0.5,13,30,43,16,9,7,5,24,45,Torrey Craig
674,1628470,2020-21,00,1610612756,PHX,30.0,32,8,602,91,181,0.503,31,84,0.369,16,20,0.8,44,110,154,33,19,20,20,59,229,Torrey Craig
675,1628470,2020-21,00,0,TOT,30.0,50,8,803,109,227,0.48,39,106,0.368,17,22,0.773,57,140,197,49,28,27,25,83,274,Torrey Craig
676,1628470,2021-22,00,1610612754,IND,31.0,51,14,1034,128,281,0.456,46,138,0.333,27,35,0.771,59,136,195,58,24,19,39,95,329,Torrey Craig
677,1628470,2021-22,00,1610612756,PHX,31.0,27,2,562,72,160,0.45,31,96,0.323,12,17,0.706,27,88,115,33,22,17,28,56,187,Torrey Craig
678,1628470,2021-22,00,0,TOT,31.0,78,16,1596,200,441,0.454,77,234,0.329,39,52,0.75,86,224,310,91,46,36,67,151,516,Torrey Craig
679,1628470,2022-23,00,1610612756,PHX,32.0,79,60,1948,228,500,0.456,100,253,0.395,32,45,0.711,145,281,426,117,50,62,73,179,588,Torrey Craig
680,1628470,2023-24,00,1610612741,CHI,33.0,53,14,1049,108,251,0.43,60,153,0.392,27,36,0.75,69,148,217,58,30,21,32,110,303,Torrey Craig
681,1628470,2024-25,00,1610612741,CHI,34.0,9,1,113,22,45,0.489,15,35,0.429,3,4,0.75,8,17,25,5,2,1,0,15,62,Torrey Craig
682,1628470,2024-25,00,1610612738,BOS,34.0,17,3,201,16,45,0.356,9,31,0.29,5,8,0.625,19,29,48,12,6,11,8,19,46,Torrey Craig
683,1628470,2024-25,00,0,TOT,34.0,26,4,314,38,90,0.422,24,66,0.364,8,12,0.667,27,46,73,17,8,12,8,34,108,Torrey Craig
684,1642384,2024-25,00,1610612758,SAC,23.0,15,0,46,5,11,0.455,1,5,0.2,2,4,0.5,1,7,8,1,1,2,1,2,13,Isaiah Crawford
685,203109,2012-13,00,1610612742,DAL,22.0,78,16,1353,141,367,0.384,63,192,0.328,47,73,0.644,35,152,187,94,63,17,49,128,392,Jae Crowder
686,203109,2013-14,00,1610612742,DAL,23.0,78,8,1254,130,296,0.439,50,151,0.331,46,61,0.754,46,148,194,60,59,21,41,100,356,Jae Crowder
687,203109,2014-15,00,1610612742,DAL,24.0,25,0,265,33,76,0.434,13,38,0.342,10,11,0.909,12,17,29,12,15,5,10,26,89,Jae Crowder
688,203109,2014-15,00,1610612738,BOS,24.0,57,17,1382,196,469,0.418,48,170,0.282,99,130,0.762,60,204,264,82,57,20,39,111,539,Jae Crowder
689,203109,2014-15,00,0,TOT,24.0,82,17,1647,229,545,0.42,61,208,0.293,109,141,0.773,72,221,293,94,72,25,49,137,628,Jae Crowder
690,203109,2015-16,00,1610612738,BOS,25.0,73,73,2308,360,813,0.443,122,363,0.336,196,239,0.82,70,303,373,135,126,35,83,198,1038,Jae Crowder
691,203109,2016-17,00,1610612738,BOS,26.0,72,72,2335,333,720,0.463,157,394,0.398,176,217,0.811,48,367,415,155,73,23,80,161,999,Jae Crowder
692,203109,2017-18,00,1610612739,CLE,27.0,53,47,1346,157,376,0.418,62,189,0.328,78,92,0.848,41,132,173,58,41,12,42,124,454,Jae Crowder
693,203109,2017-18,00,1610612762,UTA,27.0,27,0,744,114,295,0.386,48,152,0.316,43,56,0.768,18,84,102,41,23,9,32,63,319,Jae Crowder
694,203109,2017-18,00,0,TOT,27.0,80,47,2090,271,671,0.404,110,341,0.323,121,148,0.818,59,216,275,99,64,21,74,187,773,Jae Crowder
695,203109,2018-19,00,1610612762,UTA,28.0,80,11,2166,318,797,0.399,173,522,0.331,142,197,0.721,60,324,384,133,64,31,85,170,951,Jae Crowder
696,203109,2019-20,00,1610612763,MEM,29.0,45,45,1322,147,399,0.368,78,266,0.293,75,95,0.789,40,237,277,125,47,14,54,85,447,Jae Crowder
697,203109,2019-20,00,1610612748,MIA,29.0,20,8,553,79,164,0.482,57,128,0.445,22,30,0.733,12,95,107,36,25,10,15,58,237,Jae Crowder
698,203109,2019-20,00,0,TOT,29.0,65,53,1875,226,563,0.401,135,394,0.343,97,125,0.776,52,332,384,161,72,24,69,143,684,Jae Crowder
699,203109,2020-21,00,1610612756,PHX,30.0,60,42,1648,199,492,0.404,148,380,0.389,57,75,0.76,32,250,282,127,48,27,55,125,603,Jae Crowder
700,203109,2021-22,00,1610612756,PHX,31.0,67,67,1886,217,544,0.399,127,365,0.348,71,90,0.789,30,324,354,124,95,30,55,173,632,Jae Crowder
701,203109,2022-23,00,1610612749,MIL,32.0,18,3,340,45,94,0.479,24,55,0.436,10,12,0.833,17,52,69,27,12,6,7,27,124,Jae Crowder
702,203109,2023-24,00,1610612749,MIL,33.0,50,25,1156,114,270,0.422,58,166,0.349,26,36,0.722,31,130,161,66,38,9,23,74,312,Jae Crowder
703,203109,2024-25,00,1610612758,SAC,34.0,9,2,103,7,22,0.318,4,15,0.267,5,6,0.833,6,14,20,6,3,0,4,10,23,Jae Crowder
704,1630595,2021-22,00,1610612765,DET,20.0,64,64,2088,429,1031,0.416,114,363,0.314,142,168,0.845,58,296,354,356,78,43,234,200,1114,Cade Cunningham
705,1630595,2022-23,00,1610612765,DET,21.0,12,12,400,93,224,0.415,17,61,0.279,36,43,0.837,12,62,74,72,10,7,39,34,239,Cade Cunningham
706,1630595,2023-24,00,1610612765,DET,22.0,62,62,2074,524,1167,0.449,119,335,0.355,238,274,0.869,33,235,268,464,56,22,212,153,1405,Cade Cunningham
707,1630595,2024-25,00,1610612765,DET,23.0,70,70,2452,684,1457,0.469,149,418,0.356,313,370,0.846,56,369,425,638,71,53,309,195,1830,Cade Cunningham
708,203552,2013-14,00,1610612763,MEM,23.0,1,0,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Seth Curry
709,203552,2013-14,00,1610612739,CLE,23.0,1,0,9,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,0,2,0,0,0,3,Seth Curry
710,203552,2013-14,00,0,TOT,23.0,2,0,13,1,3,0.333,1,1,1.0,0,0,0.0,0,1,1,0,2,0,0,0,3,Seth Curry
711,203552,2014-15,00,1610612756,PHX,24.0,2,0,8,0,3,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,2,0,Seth Curry
712,203552,2015-16,00,1610612758,SAC,25.0,44,9,692,102,224,0.455,50,111,0.45,45,54,0.833,9,51,60,67,22,3,36,41,299,Seth Curry
713,203552,2016-17,00,1610612742,DAL,26.0,70,42,2029,338,703,0.481,137,322,0.425,85,100,0.85,25,154,179,189,79,7,92,126,898,Seth Curry
714,203552,2018-19,00,1610612757,POR,28.0,74,2,1399,212,465,0.456,113,251,0.45,44,52,0.846,27,93,120,66,36,12,61,97,581,Seth Curry
715,203552,2019-20,00,1610612742,DAL,29.0,64,25,1576,284,574,0.495,145,321,0.452,80,97,0.825,27,118,145,124,38,9,62,113,793,Seth Curry
716,203552,2020-21,00,1610612755,PHI,30.0,57,57,1638,258,552,0.467,126,280,0.45,69,77,0.896,10,126,136,155,44,8,65,96,711,Seth Curry
717,203552,2021-22,00,1610612755,PHI,31.0,45,45,1566,256,528,0.485,100,250,0.4,64,73,0.877,17,134,151,181,36,11,84,101,676,Seth Curry
718,203552,2021-22,00,1610612751,BKN,31.0,19,19,569,104,211,0.493,58,124,0.468,18,21,0.857,4,45,49,49,17,3,25,47,284,Seth Curry
719,203552,2021-22,00,0,TOT,31.0,64,64,2134,360,739,0.487,158,374,0.422,82,94,0.872,21,179,200,230,53,14,109,148,960,Seth Curry
720,203552,2022-23,00,1610612751,BKN,32.0,61,7,1211,208,449,0.463,94,232,0.405,51,55,0.927,13,87,100,99,36,7,51,96,561,Seth Curry
721,203552,2023-24,00,1610612742,DAL,33.0,36,3,457,54,145,0.372,29,80,0.363,17,19,0.895,15,37,52,30,17,3,16,32,154,Seth Curry
722,203552,2023-24,00,1610612766,CHA,33.0,8,1,159,26,59,0.441,9,28,0.321,11,12,0.917,3,13,16,14,5,3,5,7,72,Seth Curry
723,203552,2023-24,00,0,TOT,33.0,44,4,615,80,204,0.392,38,108,0.352,28,31,0.903,18,50,68,44,22,6,21,39,226,Seth Curry
724,203552,2024-25,00,1610612766,CHA,34.0,68,14,1062,164,343,0.478,83,182,0.456,33,39,0.846,24,89,113,60,27,7,32,59,444,Seth Curry
725,201939,2009-10,00,1610612744,GSW,22.0,80,77,2896,528,1143,0.462,166,380,0.437,177,200,0.885,48,308,356,472,152,19,243,252,1399,Stephen Curry
726,201939,2010-11,00,1610612744,GSW,23.0,74,74,2489,505,1053,0.48,151,342,0.442,212,227,0.934,52,234,286,432,109,20,226,233,1373,Stephen Curry
727,201939,2011-12,00,1610612744,GSW,24.0,26,23,732,145,296,0.49,55,121,0.455,38,47,0.809,15,73,88,138,39,8,65,62,383,Stephen Curry
728,201939,2012-13,00,1610612744,GSW,25.0,78,78,2983,626,1388,0.451,272,600,0.453,262,291,0.9,59,255,314,539,126,12,240,198,1786,Stephen Curry
729,201939,2013-14,00,1610612744,GSW,26.0,78,78,2846,652,1383,0.471,261,615,0.424,308,348,0.885,46,288,334,666,128,14,294,194,1873,Stephen Curry
730,201939,2014-15,00,1610612744,GSW,27.0,80,80,2613,653,1341,0.487,286,646,0.443,308,337,0.914,56,285,341,619,163,16,249,158,1900,Stephen Curry
731,201939,2015-16,00,1610612744,GSW,28.0,79,79,2700,805,1598,0.504,402,886,0.454,363,400,0.908,68,362,430,527,169,15,262,161,2375,Stephen Curry
732,201939,2016-17,00,1610612744,GSW,29.0,79,79,2639,675,1443,0.468,324,789,0.411,325,362,0.898,61,292,353,524,142,17,239,183,1999,Stephen Curry
733,201939,2017-18,00,1610612744,GSW,30.0,51,51,1631,428,864,0.495,212,501,0.423,278,302,0.921,36,225,261,310,80,8,153,114,1346,Stephen Curry
734,201939,2018-19,00,1610612744,GSW,31.0,69,69,2331,632,1340,0.472,354,810,0.437,263,287,0.916,45,324,369,361,92,25,192,166,1881,Stephen Curry
735,201939,2019-20,00,1610612744,GSW,32.0,5,5,139,33,82,0.402,12,49,0.245,26,26,1.0,4,22,26,33,5,2,16,11,104,Stephen Curry
736,201939,2020-21,00,1610612744,GSW,33.0,63,63,2152,658,1365,0.482,337,801,0.421,362,395,0.916,29,316,345,363,77,8,213,119,2015,Stephen Curry
737,201939,2021-22,00,1610612744,GSW,34.0,64,64,2211,535,1224,0.437,285,750,0.38,275,298,0.923,34,301,335,404,85,23,206,130,1630,Stephen Curry
738,201939,2022-23,00,1610612744,GSW,35.0,56,56,1941,559,1133,0.493,273,639,0.427,257,281,0.915,39,302,341,352,52,20,179,117,1648,Stephen Curry
739,201939,2023-24,00,1610612744,GSW,36.0,74,74,2422,650,1445,0.45,357,876,0.408,299,324,0.923,37,293,330,379,54,28,210,117,1956,Stephen Curry
740,201939,2024-25,00,1610612744,GSW,37.0,70,70,2252,564,1258,0.448,311,784,0.397,279,299,0.933,40,270,310,421,80,30,200,95,1718,Stephen Curry
741,1642359,2024-25,00,1610612752,NYK,19.0,18,0,111,10,31,0.323,6,19,0.316,4,6,0.667,3,15,18,5,3,2,4,7,30,Pacome Dadiet
742,1630700,2022-23,00,1610612740,NOP,20.0,59,11,1042,87,208,0.418,27,86,0.314,26,40,0.65,36,152,188,134,43,11,57,99,227,Dyson Daniels
743,1630700,2023-24,00,1610612740,NOP,21.0,61,16,1359,139,311,0.447,42,135,0.311,34,53,0.642,62,174,236,164,85,25,59,101,354,Dyson Daniels
744,1630700,2024-25,00,1610612737,ATL,22.0,76,76,2571,455,923,0.493,80,235,0.34,83,140,0.593,124,325,449,333,229,55,155,175,1073,Dyson Daniels
745,1642368,2024-25,00,1610612745,HOU,23.0,4,0,51,10,13,0.769,0,0,0.0,4,5,0.8,6,15,21,2,1,5,2,9,24,N'Faly Dante
746,203076,2012-13,00,1610612740,NOH,20.0,64,60,1846,349,676,0.516,0,6,0.0,169,225,0.751,165,357,522,63,75,112,89,158,867,Anthony Davis
747,203076,2013-14,00,1610612740,NOP,21.0,67,66,2358,522,1005,0.519,2,9,0.222,348,440,0.791,207,466,673,105,89,189,109,200,1394,Anthony Davis
748,203076,2014-15,00,1610612740,NOP,22.0,68,68,2455,642,1199,0.535,1,12,0.083,371,461,0.805,173,523,696,149,100,200,95,141,1656,Anthony Davis
749,203076,2015-16,00,1610612740,NOP,23.0,61,61,2164,560,1136,0.493,35,108,0.324,326,430,0.758,130,497,627,116,78,125,121,148,1481,Anthony Davis
750,203076,2016-17,00,1610612740,NOP,24.0,75,75,2708,770,1526,0.505,40,134,0.299,519,647,0.802,172,712,884,157,94,167,181,168,2099,Anthony Davis
751,203076,2017-18,00,1610612740,NOP,25.0,75,75,2727,780,1462,0.534,55,162,0.34,495,598,0.828,187,644,831,174,115,193,162,159,2110,Anthony Davis
752,203076,2018-19,00,1610612740,NOP,26.0,56,56,1850,530,1026,0.517,48,145,0.331,344,433,0.794,174,498,672,218,88,135,112,132,1452,Anthony Davis
753,203076,2019-20,00,1610612747,LAL,27.0,62,62,2131,551,1096,0.503,72,218,0.33,444,525,0.846,142,435,577,200,91,143,154,156,1618,Anthony Davis
754,203076,2020-21,00,1610612747,LAL,28.0,36,36,1162,301,613,0.491,26,100,0.26,158,214,0.738,62,224,286,110,45,59,74,60,786,Anthony Davis
755,203076,2021-22,00,1610612747,LAL,29.0,40,40,1404,370,695,0.532,13,70,0.186,174,244,0.713,106,288,394,122,49,90,82,97,927,Anthony Davis
756,203076,2022-23,00,1610612747,LAL,30.0,56,54,1905,542,962,0.563,19,74,0.257,348,444,0.784,195,507,702,148,59,114,122,146,1451,Anthony Davis
757,203076,2023-24,00,1610612747,LAL,31.0,76,76,2700,713,1283,0.556,29,107,0.271,421,516,0.816,239,722,961,266,91,178,159,177,1876,Anthony Davis
758,203076,2024-25,00,1610612747,LAL,32.0,42,42,1439,400,758,0.528,28,94,0.298,253,321,0.788,119,380,499,141,54,90,93,82,1081,Anthony Davis
759,203076,2024-25,00,1610612742,DAL,32.0,9,9,266,70,152,0.461,7,30,0.233,33,48,0.688,15,76,91,40,5,20,20,16,180,Anthony Davis
760,203076,2024-25,00,0,TOT,32.0,51,51,1705,470,910,0.516,35,124,0.282,286,369,0.775,134,456,590,181,59,110,113,98,1261,Anthony Davis
761,1631098,2022-23,00,1610612764,WAS,21.0,28,5,423,66,171,0.386,17,70,0.243,14,27,0.519,10,55,65,28,10,8,17,48,163,Johnny Davis
762,1631098,2023-24,00,1610612764,WAS,22.0,50,6,614,62,154,0.403,14,40,0.35,14,24,0.583,18,54,72,32,18,10,13,57,152,Johnny Davis
763,1631098,2024-25,00,1610612764,WAS,22.0,34,0,242,32,78,0.41,7,29,0.241,9,15,0.6,10,28,38,11,15,6,7,18,80,Johnny Davis
764,1631120,2022-23,00,1610612738,BOS,20.0,12,0,66,8,19,0.421,2,7,0.286,1,2,0.5,2,7,9,11,2,2,4,5,19,JD Davison
765,1631120,2023-24,00,1610612738,BOS,21.0,8,0,39,5,12,0.417,3,7,0.429,3,4,0.75,2,8,10,10,1,1,2,4,16,JD Davison
766,1631120,2024-25,00,1610612738,BOS,22.0,16,0,93,12,34,0.353,4,18,0.222,5,7,0.714,2,11,13,13,5,1,13,2,33,JD Davison
767,201942,2009-10,00,1610612761,TOR,20.0,77,65,1664,255,512,0.498,4,16,0.25,148,194,0.763,66,157,223,53,43,18,62,176,662,DeMar DeRozan
768,201942,2010-11,00,1610612761,TOR,21.0,82,82,2851,539,1154,0.467,5,52,0.096,327,402,0.813,75,240,315,148,85,31,144,217,1410,DeMar DeRozan
769,201942,2011-12,00,1610612761,TOR,22.0,63,63,2206,381,903,0.422,24,92,0.261,268,331,0.81,40,171,211,128,48,17,123,162,1054,DeMar DeRozan
770,201942,2012-13,00,1610612761,TOR,23.0,82,82,3013,548,1231,0.445,34,120,0.283,355,427,0.831,48,272,320,204,76,24,151,173,1485,DeMar DeRozan
771,201942,2013-14,00,1610612761,TOR,24.0,79,79,3017,604,1407,0.429,64,210,0.305,519,630,0.824,51,292,343,313,86,28,176,197,1791,DeMar DeRozan
772,201942,2014-15,00,1610612761,TOR,25.0,60,60,2100,409,990,0.413,25,88,0.284,361,434,0.832,41,236,277,210,73,11,137,122,1204,DeMar DeRozan
773,201942,2015-16,00,1610612761,TOR,26.0,78,78,2804,614,1377,0.446,47,139,0.338,555,653,0.85,64,285,349,315,81,21,175,167,1830,DeMar DeRozan
774,201942,2016-17,00,1610612761,TOR,27.0,74,74,2620,721,1545,0.467,33,124,0.266,545,647,0.842,70,316,386,290,78,13,180,134,2020,DeMar DeRozan
775,201942,2017-18,00,1610612761,TOR,28.0,80,80,2712,645,1413,0.456,89,287,0.31,461,559,0.825,59,256,315,417,85,22,175,151,1840,DeMar DeRozan
776,201942,2018-19,00,1610612759,SAS,29.0,77,77,2688,631,1313,0.481,7,45,0.156,366,441,0.83,54,408,462,475,86,36,199,177,1635,DeMar DeRozan
777,201942,2019-20,00,1610612759,SAS,30.0,68,68,2316,557,1049,0.531,9,35,0.257,381,451,0.845,44,331,375,380,70,20,164,180,1504,DeMar DeRozan
778,201942,2020-21,00,1610612759,SAS,31.0,61,61,2056,455,920,0.495,19,74,0.257,387,440,0.88,40,219,259,422,56,15,119,128,1316,DeMar DeRozan
779,201942,2021-22,00,1610612741,CHI,32.0,76,76,2743,774,1535,0.504,50,142,0.352,520,593,0.877,56,336,392,374,68,24,181,178,2118,DeMar DeRozan
780,201942,2022-23,00,1610612741,CHI,33.0,74,74,2682,657,1303,0.504,46,142,0.324,456,523,0.872,34,309,343,377,83,36,153,186,1816,DeMar DeRozan
781,201942,2023-24,00,1610612741,CHI,34.0,79,79,2989,650,1355,0.48,75,225,0.333,522,612,0.853,43,297,340,421,90,45,135,161,1897,DeMar DeRozan
782,201942,2024-25,00,1610612758,SAC,35.0,77,77,2768,624,1308,0.477,84,256,0.328,378,441,0.857,50,248,298,342,62,32,105,150,1710,DeMar DeRozan
783,1642484,2024-25,00,1610612754,IND,24.0,11,0,70,11,33,0.333,6,21,0.286,2,2,1.0,2,10,12,14,7,2,5,7,30,RayJ Dennis
784,1628978,2018-19,00,1610612749,MIL,22.0,27,0,411,50,124,0.403,22,83,0.265,9,12,0.75,16,49,65,31,13,6,19,38,131,Donte DiVincenzo
785,1628978,2019-20,00,1610612749,MIL,23.0,66,24,1520,232,510,0.455,83,247,0.336,63,86,0.733,66,252,318,154,85,20,90,113,610,Donte DiVincenzo
786,1628978,2020-21,00,1610612749,MIL,24.0,66,66,1815,253,603,0.42,131,346,0.379,51,71,0.718,81,299,380,203,72,15,91,112,688,Donte DiVincenzo
